ID,SMILES,Heavy_Atoms
MR_Gen_448,c1ccc(B2c3ccccc3N3c4cccc5c4B4c6c3c2c2c3c6N(c6cccc7c6B3c3c-7cccc3-2)c2c4c-5cc3ccoc23)cc1,50
MR_Gen_449,O=S1(=O)c2cc3occc3cc2N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B(c6cc1c2c3c64)c1ccc2ccc3ccccc3c2c1-7)O5,55
MR_Gen_450,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2oc6cc7ccccc7cc6c2c1B5c1cccc2c5ccc6c(c5n-4c12)B3c1ccccc1-6,52
MR_Gen_451,O=S1(=O)c2cc3c4c5c2-n2c6c7c(ccc6c6c8c(cc1c62)oc1occc18)-c1ccc2c6ccc8c(c6n-4c2c1B57)B3c1ccccc1-8,49
MR_Gen_452,c1ccc2c(c1)oc1c2ccc2c3c4oc5ncccc5c4c4c5c3n(c21)-c1c2c3c(c6ccccc16)c1cccc6c1n3-c1c(ccc-4c1B25)[Se]6,52
MR_Gen_453,O=S1(=O)c2c3c4c5c6c2-n2c7c1cccc7c1ccc7c(c12)B6c1c(c2ccccc2c2c6ccc8c(c6n-5c12)B4c1c-3cc2ccoc2c1-8)O7,51
MR_Gen_454,c1ccc2c(c1)B1c3ccccc3N3c4nccc5c4B4c6c(ccnc6-5)N5c6c(c-2c1c3c64)B(c1cccc2cnccc12)c1ccc2ccccc2c15,55
MR_Gen_455,O=C1c2cccc3c2B2c4c1cccc4N1c4cc5ccoc5cc4S(=O)(=O)c4cc5c(c2c41)N3c1cccc2c1B5c1ccc3ccccc3c1-2,52
MR_Gen_456,O=S1(=O)c2ccccc2N2c3ccccc3B3c4ccccc4N4c5cccc6c5B5c7c(c1c2c3c74)B(c1ccccc1)c1cc2occc2c-6c15,53
MR_Gen_457,c1ccc2c(c1)B1c3cc4c5c6c3N(c3ccccc3B6c3ccnc6c7cccc(c7n-5c36)O4)c3c1c-2c1c2cccc4c2n2c5c(cccc5c3c12)O4,55
MR_Gen_458,O=S1(=O)c2ccc3ccccc3c2N2c3ccc4ccccc4c3B3c4c2c1c1c2c4-n4c5c3cccc5c3ccc5c(c34)B2c2c-5cccc2-1,51
MR_Gen_459,c1ccc(B2c3ccc4c5c3B3c6c(cccc6N5c5ccccc5[Se]4)N(c4ccccc4)c4cc5oc6c(ccc7c8ccccc8oc76)c5c2c43)cc1,55
MR_Gen_460,O=S1(=O)c2cc3occc3cc2N2c3cccc4c3B3c5c-4cccc5N4c5cccc6c5B(c5cc1c2c3c54)c1ccc2ccccc2c1-6,50
MR_Gen_461,c1ccc(N2c3cccc4c3B3c5c6c(cc7c5N5c8c(ccc9c8B7c7cnccc7-9)N(c7ccccc7)c7ccc2c3c75)Oc2ccccc2N46)cc1,55
MR_Gen_462,c1cc2c3c(c1)N1c4cc5ccccc5cc4Oc4cc5c6c(c41)B3c1c(ccc3c4c7ccccc7c7c(c4n-6c13)B5c1cc3occc3cc1-7)[Se]2,53
MR_Gen_463,c1ccc(-n2c3ccccc3c3ccc4c(c32)B2c3cc5c6c7c3N(c3cccc8c3B7c3c(ccc7c9cccc(c9n-6c37)O5)S8)c3cccc-4c32)cc1,55
MR_Gen_464,c1ccc(N2c3cccc4c3B3c5c6c(cc7c5-n5c8c9c(ccc8c8ccc2c3c85)-c2ccccc2B79)Oc2ccccc2N46)cc1,48
MR_Gen_465,O=P1(c2ccccc2)c2cccc3c2B2c4c(ccnc41)N1c4ccccc4B(c4cccc5ccccc45)c4cc5c6ccccc6n-3c5c2c41,52
MR_Gen_466,O=S1(=O)c2c3c4c5c6c2-n2c7c(cccc7c7cccc1c72)B6c1c(ccc2ccccc12)N5c1cccc2c1B4c1c-2ccc2c1B3c1ccccc1-2,54
MR_Gen_467,c1ccc(B2c3cccc4c3N3c5c2ccc2c5B5c6c(cccc6-2)B(c2ccccc2)c2c6c7c(c3c25)B4c2ccccc2N7c2ccccc2O6)cc1,55
MR_Gen_468,c1ccc(B2c3cc4oc5ccccc5c4cc3N3c4cccc5c4B(c4cc6c(cc4N5c4ccccc4)oc4ccccc46)c4cccc2c43)cc1,54
MR_Gen_469,c1ccc(-n2c3ccccc3c3c4c5c(cc32)-c2ccccc2B5c2cc3c5c6c2N4c2ccccc2B6c2cccc4c6cccc(c6n-5c24)O3)cc1,54
MR_Gen_470,O=S1(=O)c2ccccc2N2c3cccc4c3B3c5c2c1cc1c5-n2c5c6c(ccc5c5c7ccccc7c-4c3c52)-c2ccccc2B16,47
MR_Gen_471,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5N5c6cccc7c6B6c8c(cccc8N7c7ccccc7)-c7c2c3c4c5c76)cc1,54
MR_Gen_472,O=S1(=O)c2cc3occc3cc2N2c3cc4ccccc4c4c3B3c5c-4cccc5N4c5cccc6c5B(c5cc1c2c3c54)c1ccc2ccccc2c1-6,54
MR_Gen_473,c1ccc(N2c3cccc4c3B(c3ccccc3N4c3ccc4ccccc4c3)c3ccc4oc5ccccc5c4c32)cc1,44
MR_Gen_474,c1ccc(B2c3cccc4c3N3c5c2cccc5B2c5cc6c(cc5N(c5ccccc5)c5ccc(c3c52)B4c2ccccc2)oc2ccccc26)cc1,54
MR_Gen_475,O=S1(=O)c2cc3c4c5c2N2c6c(ccnc61)S(=O)(=O)c1c2c2c(c6ccccc16)S(=O)(=O)c1cccc(c1B52)N4c1cccc2c1B3c1ccccc1-2,53
MR_Gen_476,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3ccc8c(c3n-7c12)B6c1c(ccc2c3c6ccccc6cc(c3n-5c12)O4)S8,46
MR_Gen_477,c1ccc(N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8N(c7ccc8ccccc8c7)c7cc2c3c4c76)[Se]5)cc1,52
MR_Gen_478,c1ccc(N2c3cccc4c3B(c3ccc5oc6ccccc6c5c32)c2cccc3c5ccccc5n-4c23)cc1,40
MR_Gen_479,c1ccc(N2c3ccccc3B3c4cccc5c4N4c6c(cccc6B6c7ncccc7-c7cc2c3c4c76)[Se]5)cc1,41
MR_Gen_480,O=C1c2cccc3c2B2c4c1cccc4N1c4cccc5c4B4c6c(cccc6-5)B(c5ccccc5)c5c6c(c2c1c54)N3c1ccccc1O6,50
MR_Gen_481,c1ccc(N2c3ccccc3B3c4ccc5oc6ccccc6c5c4N(c4ccccc4)c4cccc2c43)cc1,40
MR_Gen_482,c1ccc(B2c3cncc4c3B3c5c2cccc5N2c5ccccc5Sc5ccc(c3c52)N4c2ccccn2)cc1,41
MR_Gen_483,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3ccc8c(c3n-7c12)B6c1c-8cccc1N5c1cc2c(ccc3ccccc32)cc1O4,49
MR_Gen_484,c1ccc2c(c1)B1c3cc4c5c6c3N(c3cccc7c3B6c3c(cccc3N5c3cc5ccccc5cc3O4)O7)c3cc4ccccc4c-2c31,50
MR_Gen_485,c1ccc2c(c1)Oc1cc3c4c5c1N2c1cccc2c1B5c1c(cccc1N4c1cccc4c1B3c1ccccc1-4)S2,42
MR_Gen_486,O=c1c2cc3c4cccc5c(=O)c6cc7c8ccc9c%10c8n8c7c7c6n(c3c3c2n2c6c(c-8c(cc6oc6cccc1c62)B%10c1ccccc1-9)B73)c54,52
MR_Gen_487,O=S1(=O)c2cc3occc3cc2N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B(c6cc1c2c3c64)c1ccc2ccccc2c1-7)O5,51
MR_Gen_488,c1ccc(N2c3ccccc3B3c4c2cccc4-n2c4c3cccc4[se]c3cc4oc5ccc6ccccc6c5n5c6ccccc6c(c32)c45)cc1,52
MR_Gen_489,O=S1(=O)c2ccccc2N2c3cnccc3B3c4cc5c(ccc6ccccc65)cc4N4c5ccnc6c5B5c7c-6cccc7-c6c5c4c3c2c61,51
MR_Gen_490,c1ccc2c(c1)Sc1c3c4c5c6c1N2c1c2c(cc7ccccc17)-c1ccc7c8ccc9c(c8n-5c7c1B62)B4c1c-9cccc1-3,45
MR_Gen_491,c1ccc(N2c3cccc4c3B3c5c(cccc5N5c6ccccc6Sc6ccc2c3c65)B4c2cc3c(ccc4c5ccccc5oc43)c3ccoc23)cc1,55
MR_Gen_492,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5N5c6ccccc6B(c6ccc7c(c6)oc6ccccc67)c6cc2c3c4c65)cc1,54
MR_Gen_493,c1ccc(B2c3ccccc3N3c4cc5ccccc5c5c4B4c6c(ccc2c63)N(c2ccccc2)c2cc3occc3c(c24)N5c2ccccc2)cc1,54
MR_Gen_494,O=S1(=O)c2c3c4c5c6c2-n2c7c8c(ccc7c7c9c(cc1c72)oc1ccoc19)-c1cccc(c1B68)N5c1cccc2c1B4c1c(cc4ccccc4c1-2)[Se]3,54
MR_Gen_495,c1ccc(N2c3ccccc3B3c4cc5c(cc4N(c4ccccc4)c4cccc2c43)oc2ccccc25)cc1,40
MR_Gen_496,O=S1(=O)c2cc3c4c5c2N2c6c(ccc7c6B5c5c-7cccc5N4c4cccc5c4B3c3ccc4ccccc4c3-5)[Se]c3c2c1cc1oc2ccccc2c31,55
MR_Gen_497,c1ccc(N2c3ccccc3B3c4ccccc4N4c5cc6occc6c6c5B(c5cc7ccccc7cc5-6)c5c4c3c2c2ccccc52)cc1,51
MR_Gen_498,c1cc2c3c(c1)Sc1ccc4c5c1N3c1c(c3c6c7c1B5c1c(ccc5c8ccc9c(c8n-7c15)B6c1c-9cc5c(ccc6ccccc65)c1-3)[Se]4)O2,51
MR_Gen_499,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c-4cccc5N4c5c(cc1c2c53)B1c2c(cc3ccccc3c24)-c2ccc3ccccc3c21,55
MR_Gen_500,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c2c1cc1c4-n2c4c3cccc4c3ccc4c(c32)B1c1ccccc1-4,43
MR_Gen_501,O=S1(=O)c2cc3occc3cc2N2c3c1cc1c4c3B(c3ccccc3N4c3cccc4c3B1c1ccccc1-4)c1ccc3ccccc3c12,50
MR_Gen_502,O=C1c2cccc3c2B2c4c1ccnc4N1c4c5c(c6c(c42)N3c2cc3ccoc3cc2S6(=O)=O)-c2cc3ccccc3c3c2B5c2c-3cc3ccoc3c21,55
MR_Gen_503,O=S1(=O)c2cc3occc3cc2N2c3cccc4c3B3c5c2c1c1c2c5-n5c6c7c(ccc6c6ccc-4c3c65)-c3cccc(c3B27)N1c1ccccc1,53
MR_Gen_504,O=S1(=O)c2ccccc2N2c3cccc4c3B3c5c2c1cc1c5-n2c5c3c(ccc5c3ccc5c(c32)B1c1ccccc1-5)B4c1ccccc1,50
MR_Gen_505,c1ccc(N2c3ccccc3B3c4c2ccc2c4-n4c5c(c6ccccc6cc5c5cc6ccccc6c3c54)B2c2ccc3ccccc3c2)cc1,52
MR_Gen_506,O=S1(=O)c2cccc3c2N2c4c(cccc41)B1c4c2c(c2c5c4-n4c6c1cccc6c1c6ccccc6c6c(c14)B5c1c-6cc4ccccc4c1-2)O3,52
MR_Gen_507,O=S1(=O)c2cc3occc3cc2N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B6c8c4c3c2c1c8-n1c2ccccc2c2ccc-7c6c21)S5,54
MR_Gen_508,c1cc2c3c(c1)-c1c4c5c6c7c1c1ccccc1n7-c1c(c7oc8cnccc8c7c7ccccc17)B6c1cccc6c7ccc-2c(c7n-5c16)B34,51
MR_Gen_509,O=S1(=O)c2ccccc2N2c3ccc4ccoc4c3B3c4ccccc4N4c5cccc6c5B5c7c(cccc7-6)Sc6c5c4c3c2c61,47
MR_Gen_510,O=S1(=O)c2ccccc2N2c3ccccc3B3c4cccc5c4N4c6c(cc1c2c63)B1c2ccccc2-c2ccc(c4c21)N5c1ccccc1,50
MR_Gen_511,c1ccc(N2c3cc4ccccc4cc3B3c4c2cc2c5c4N(c4cccc6c4B5c4c-6cc5occc5c4-2)c2ccc4occc4c23)cc1,50
MR_Gen_512,O=S1(=O)c2cc3c4c5c2N2c6c(ccc7c6B5c5c-7cccc5N4c4cccc5c4B3c3ccccc3-5)N(c3ccccc3)c3c2c1cc1occc31,53
MR_Gen_513,c1cc2c3c(c1)-c1c4c(cc5ccccc15)N1c5cccc6c5B5c7c1c(c-2c1c7-n2c7c(cccc7c7ccc(c5c72)S6)O1)B34,46
MR_Gen_514,c1ccc(B2c3ccccc3N3c4ccccc4B4c5ccc6oc7ccccc7c6c5N(c5ccccc5)c5ccc2c3c54)cc1,47
MR_Gen_515,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c1N7c1c(ccc3c1B2c1cc2ccccc2cc1-3)B6c1cccc2c3cccc(c3n-5c12)O4,52
MR_Gen_516,c1ccc2c(c1)B1c3ccccc3N3c4cc5ccccc5c5c4B4c6c(cccc6-5)-c5c6c(c1c3c54)N2c1cc2ccccc2cc1O6,49
MR_Gen_517,O=S1(=O)c2ccccc2N2c3c4c5c6c(c31)-c1cccc3c1B6c1c-3ccc3c6ccc7c(c6n-5c13)B4c1c(cc3ccccc3c12)N7c1ccccc1,54
MR_Gen_518,c1cc2c3c(c1)Oc1c4c5c6c7c1N3c1c(cccc1B7c1cccc3c7c8ccccc8c8c(c7n-6c13)B5c1c-4cccc1-8)O2,46
MR_Gen_519,O=S1(=O)c2ccccc2N2c3ccc4ccccc4c3B3c4c5c(cc1c42)B1c2ccccc2-c2cccc(c21)N5c1ccc2ccccc2c13,51
MR_Gen_520,c1ccc(N2c3cccc4c3N3c5c(ccc6c5B5c7c(ccc2c73)-n2c3ccccc3c3c7oc8cc9ccccc9cc8c7c-6c5c32)[Se]4)cc1,52
MR_Gen_521,c1ccc(B2c3ccc4c5c3N3c6c2ccc2c6B6c7c3c3c(c8c7-n7c9c(cccc9c9ccc-2c6c97)O8)-c2cccc-4c2B53)cc1,48
MR_Gen_522,c1ccc(N2c3cccc4c3B3c5c-4cccc5N(c4cccc5c4c4cc6ccccc6cc4n5-c4ccccc4)c4cccc2c43)cc1,50
MR_Gen_523,c1ccc(B2c3ccccc3N3c4ccc5c6c4B4c7c(cccc7N7c8ccccc8Sc8cc2c3c4c87)B6c2cc3ccccc3cc2-5)cc1,52
MR_Gen_524,O=c1c2ccccc2n2c3c4c(ccc13)N1c3ccccc3Oc3cc5c6c(c31)B4c1c-2cc2ccccc2c1N6c1cccc2c1B5c1ccccc1-2,54
MR_Gen_525,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N4c6c(cccc6N(c6cccc7occc67)c6ccc2c3c64)[Se]5)cc1,51
MR_Gen_526,c1ccc(B2c3cccc4c3B3c5c2cccc5N2c5ccccc5N5c6ccccc6N(c6ccccc6)c6cc(c3c2c65)N4c2ccccc2)cc1,54
MR_Gen_527,c1ccc(B2c3cccc4c3B3c5c2cccc5N2c5ccccc5Sc5ccc(c3c52)N4c2ccccc2)cc1,41
MR_Gen_528,c1ccc(B2c3ccccc3N3c4ccccc4B4c5cnccc5N5c6ccccc6B6c7ccccc7-c7c2c3c4c5c76)cc1,47
MR_Gen_529,c1ccc(B2c3ccccc3-n3c4cncc(N5c6ccccc6B6c7ccccc7N(c7ccccc7)c7cccc5c76)c4c4cccc2c43)cc1,53
MR_Gen_530,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4c2cc2oc5ccccc5n5c6cccc7[se]c8cccc3c8n(c4c2-5)-c76)cc1,49
MR_Gen_531,c1cc2c3c(c1)B1c4cccc5c4N(c4cc6ccccc6cc4[Se]5)c4c1c1c(c5ccccc45)B4c5ccc6ccccc6c5-c5ncc(c(c54)N31)S2,54
MR_Gen_532,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3cccc(c3n-7c12)B6c1cccc2c3cccc(c3n-5c12)O4,41
MR_Gen_533,c1ccc2c(c1)B1c3cc4c5c6c3N(c3ccccc3B6c3cccc6c7c8ccccc8cc(c7n-5c36)O4)c3cccc-2c31,45
MR_Gen_534,O=S1(=O)c2cc3c4c5c2-n2c6c1cccc6c1ccc6c(c12)B5c1c-6c2ccccc2c2c5ccc6c(c5n-4c12)B3c1ccccc1-6,47
MR_Gen_535,c1ccc(B2c3cc4c5cccc6c5n5c4c4c3N(c3cc7oc8ncccc8c7cc3B4c3cccc(c3-5)[Se]6)c3c2ccc2c3oc3ccccc32)cc1,55
MR_Gen_536,O=S1(=O)c2cccc3c2B2c4c5c(cc6c4-n4c7c(nccc7c7c8ccccc8c1c2c74)S6(=O)=O)B1c2ccccc2-c2c1c(cc1ccccc21)N35,54
MR_Gen_537,O=S1(=O)c2cc3occc3cc2N2c3cc4ccccc4c4c3B3c5c-4ccc4c5N5c6c(ccc7c6B(c6cc1c2c3c65)c1ccc2ccccc2c1-7)O4,55
MR_Gen_538,c1ccc2c(c1)Oc1c3c4c5c6c1c1c7ccccc7ccc1n6-c1cc6ccccc6cc1B5c1cnccc1N4c1ccccc1B23,49
MR_Gen_539,c1ccc2c(c1)Sc1cccc3c1N2c1cccc2c1B3c1cccc3c1N2c1c(ccc2c1c1cc4occc4cc1n2-c1cccc2ccccc12)[Se]3,55
MR_Gen_540,c1ccc(N2c3cccc4c3B3c5c(cccc5N5c6ccccc6N(c6ccccc6)c6ccc2c3c65)B4c2cccc3ccoc23)cc1,50
MR_Gen_541,O=c1c2ccc3occc3c2n2c3c(cc4c5ccccc5oc4c13)B1c3nccc4c3N(c3ccccc3[Se]4)c3cc4oc5ccccc5c4c-2c31,53
MR_Gen_542,c1cncc(N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8N(c7ccc8ccccc8c7)c7cc2c3c4c76)[Se]5)c1,52
MR_Gen_543,c1ccc(B2c3cccc4c3B3c5c2c2c6c7c5-n5c8c3c-4ccc8c3ccc4c(c35)B7c3c(ccc5c7ccccc7n-4c35)N6c3ccccc3O2)cc1,55
MR_Gen_544,c1ccc(N2c3cccc4c3B(c3ccc5ccccc5c32)c2ccc3oc5ccccc5c3c2N4c2ccccc2)cc1,44
MR_Gen_545,c1ccc2c(c1)B1c3ccc4ccccc4c3N3c4c5c(cc(c41)N2c1cccc2ccccc12)-c1cccc2c1B5c1c-2cc2ccccc2c13,52
MR_Gen_546,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4ccccc4N(c4ccc5ccc6ccccc6c5c4)c4cccc2c43)cc1,48
MR_Gen_547,O=S1(=O)c2cc3c4c5c2-n2c6c7c(c8ccccc8c6c6c8c(cc1c62)oc1occc18)-c1cccc(c1B57)N4c1cccc2c1B3c1ccccc1-2,53
MR_Gen_548,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cc2ccccc2c1N7c1cccc2c1B6c1c(c3ccccc3c3c6cccc(c6n-5c13)O4)S2,50
MR_Gen_549,O=S1(=O)c2cccc3c2N2c4c5c6c7c(c4S3(=O)=O)-c3cc4ccccc4c4c3B7c3c-4ccc4c7cccc(c7n-6c34)B5c3c2c1cc1ccccc31,54
MR_Gen_550,c1ccc(B2c3cccc4c3B3c5c2cccc5N2c5c3c(cc3c5-n5c6c(cccc6c6cccc2c65)O3)N4c2cccnc2)cc1,48
MR_Gen_551,c1cc2c3c(c1)B1c4cc5c(cc4N(c4cccc6c4oc4ccccc46)c4ccc6c7cccc(c7n-3c6c41)[Se]2)oc1ncccc15,48
MR_Gen_552,O=S1(=O)c2cc3occc3cc2N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8N(c7ccccc7)c7c6c4c3c2c71)S5,54
MR_Gen_553,O=S1(=O)c2cc3oc4occc4c3cc2N2c3cccc4c3B3c5c-4cccc5N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,49
MR_Gen_554,c1cc2c3c(c1)-c1ccc4c5ccc6c7c5n5c4c1B3c1c(c3c4c(c1-5)B7c1c(cccc1N4c1c(ccc4ccccc14)N3c1ccncc1)S6)O2,53
MR_Gen_555,O=S1(=O)c2cc3occc3cc2N2c3c1cc1c4c3B3c5c(cccc5N4c4cccc5c4B1c1cc4ccccc4cc1-5)-c1cc4ccccc4c2c13,54
MR_Gen_556,c1ccc(N2c3ccccc3B3c4c2cc2c5c4N(c4ccc6occc6c43)c3c4c(cc6oc7ccccc7c36)-c3cccc-2c3B54)cc1,50
MR_Gen_557,O=S1(=O)c2cccc3c2N2c4c(cccc4B4c5c2c1cc1c5-n2c5c4cccc5c4ccc5c(c42)B1c1ccc2ccccc2c1-5)B3c1ccccc1,54
MR_Gen_558,c1ccc(N2c3cc4ccccc4cc3N3c4ccc5ccoc5c4B4c5c3c2c2c3c5-n5c6c4cccc6c4ccc6c(c45)B3c3c-6cccc3-2)cc1,54
MR_Gen_559,O=S1(=O)c2ccc3c4c2N2c5c(ccc6c5B5c7c2c1cc1c7-n2c7c8c(ccc7c7ccc-6c5c72)-c2ccccc2B18)B4c1ccc2ccccc2c1S3,55
MR_Gen_560,O=S1(=O)c2ccccc2N2c3cc4ccccc4cc3B3c4ccccc4N4c5c6c(c1c2c53)Sc1cccc2c1B6c1c-2cc2ccccc2c14,52
MR_Gen_561,c1ccc2c(c1)B1c3ccccc3N3c4ncccc4B4c5cnccc5N5c6ccccc6B(c6ccnc7cnccc67)c6c-2c1c3c4c65,51
MR_Gen_562,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3c8c(oc9ccccc98)c8c(c3n-7c12)B6c1c(ccc2c3c6ccccc6cc(c3n-5c12)O4)S8,53
MR_Gen_563,c1ccc(N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B(c6ccccc6-7)c6c4c3c2c2ccccc62)S5)cc1,45
MR_Gen_564,c1ccc(N2c3ccccc3B3c4cnccc4N4c5ccccc5B(c5cccc6ccccc56)c5ccc2c3c54)cc1,44
MR_Gen_565,c1ccc(N2c3cccc4c3B(c3ccc5oc6ccccc6c5c32)c2c3ccccc3cc3c5ccccc5n-4c23)cc1,44
MR_Gen_566,c1ccc2c(c1)oc1c2cc2c3c1c1ccccc1n3-c1c3c(cc4oc5ccccc5c14)N1c4ccc5oc6ccccc6c5c4[Se]c4ccnc(c41)B32,55
MR_Gen_567,c1ccc2c(c1)B1c3cccnc3N3c4cc5ccccc5cc4Oc4c5c6c(c1c43)N2c1cccc2c1B6c1c-2cccc1-5,45
MR_Gen_568,c1ccc2c(c1)B1c3ccccc3N(c3cccc4ccccc34)c3c1c1c(c4ccccc34)B3c4cc5ccccc5cc4-c4c3c(cc3occc43)N21,55
MR_Gen_569,c1ccc(B2c3cccc4c3B3c5c-4ccc4c5N5c6c(ccc7c6B4c4ccccc4-7)B4c6c5c3c2c2c6-n3c5c(cccc5c5cccc4c53)O2)cc1,55
MR_Gen_570,c1ccc(B2c3c4c5c6c7c3-n3c8c2cccc8c2cc8ccoc8c(c23)B7c2cccc3c7ccc8c(c7n-6c23)B5c2c-8cccc2-4)cc1,50
MR_Gen_571,c1ccc(B2c3ccccc3N3c4cccc5c4B4c6c(ccc2c63)-c2c4c(cc3oc4ccccc4c23)N5c2ccccc2)cc1,47
MR_Gen_572,O=P1(c2cccc3ccccc23)c2cccc3c2B2c4c5c6c7c(c41)Oc1cccc4c8cccc(c8n-7c14)B6c1cccc4c6ccc-3c2c6n-5c14,53
MR_Gen_573,c1ccc(N2c3cnccc3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8N(c7cccc8ccccc78)c7cc2c3c4c76)[Se]5)cc1,52
MR_Gen_574,c1cc2c3c(c1)-c1cc4c5cccc6c5n5c4c4c1B3c1c(c3c7c8c1N4c1c4c(cc(c1-5)O6)-c1ccc5c6c9occc9cc(c6n-7c5c1B48)O3)S2,53
MR_Gen_575,c1ccc(B2c3c4c5c6c7c3-n3c8c2cccc8c2cncc(c23)B7c2ccccc2N6c2ccccc2B5c2ccc3ccccc3c2S4)cc1,52
MR_Gen_576,c1ccc2c(c1)B1c3cnccc3N3c4cccc5c4B4c6c(cccc6-5)Oc5c4c3c1c1c5N(c3ccc4ccccc4c3)c3ccccc3N21,52
MR_Gen_577,c1ccc(B2c3ccccc3N3c4cc5ccccc5c5c4B4c6c(ccc2c63)N(c2ccccc2)c2ccc3c6ccccc6n-5c3c24)cc1,51
MR_Gen_578,c1ccc(N2c3ccccc3B3c4ccccc4N(c4cncc5c4c4ccccc4n5-c4ccccc4)c4cccc2c43)cc1,46
MR_Gen_579,c1ccc(N2c3ccc4c5c3B3c6c7c(c8c9c6-n6c%10c%11c(ccc%10c%10c%12ccccc%12c2c3c%106)-c2cccc-8c2B9%11)Oc2cccc(c2N57)S4)cc1,53
MR_Gen_580,O=S1(=O)c2cc3c(cc2N2c4ccc5ccccc5c4B4c5ccccc5N5c6cccc7c6B(c6cc1c2c4c65)c1ncccc1-7)oc1ccccc13,54
MR_Gen_581,O=S1(=O)c2nccc3c2N2c4c5c6c7c(c41)-c1cccc4c1B7c1c-4cccc1N6c1cccc4c1B5c1c2c(c2ccccc2c1S4(=O)=O)S3(=O)=O,53
MR_Gen_582,c1ccc2c(c1)Sc1c3c4c(c5ccccc15)N(c1ccc5ccccc5c1)c1ccc5c6c1B4c1c(cccc1N23)B6c1cc2ccncc2cc1-5,53
MR_Gen_583,c1ccc(B2c3cccc4c3B3c5c2cccc5N2c5ccccc5B5c6cccc7c6N(c6cccc8c6B7c6ccccc6-8)c6cc(c3c2c65)O4)cc1,55
MR_Gen_584,c1ccc(N2c3cccc4c3N3c5c(cc6c7c5B4c4ccccc4N7c4ccccc4O6)B4c5ccccc5-c5ccc2c3c54)cc1,48
MR_Gen_585,O=S1(=O)c2ccccc2N2c3cc4ccccc4cc3B3c4ccccc4N4c5c(cc1c2c53)B1c2c(cc3ccccc3c24)-c2ccc3ccccc3c21,55
MR_Gen_586,c1ccc(N2c3ccc4ccccc4c3N3c4ccccc4B4c5c3c2c2c3c5-n5c6c4cccc6c4ccc6c(c45)B3c3c(cccc3-6)O2)cc1,52
MR_Gen_587,O=S1(=O)c2ccccc2N2c3cnccc3B3c4cc5ccccc5c5c4N4c6c(ccc7c6B6c8c-7cccc8-c7c6c4c3c2c71)N5c1ccccc1,54
MR_Gen_588,c1ccc(N2c3cc4c5ccccc5n5c4c4c3-n3c6c2cccc6c2cc6ccccc6c(c23)B4c2ccc3oc4ccccc4c3c2-5)cc1,51
MR_Gen_589,O=S1(=O)c2cccc3c2N2c4c(cccc4B4c5cc6ccccc6cc5N5c6cccc7c6B(c6ccccc6-7)c6cc1c2c4c65)O3,48
MR_Gen_590,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5[se]c6ccc7sc8ccccc8n8c9ccc2c3c9n(c45)c6c78)cc1,49
MR_Gen_591,c1ccc2c(c1)B1c3cc4c5c6c3N(c3ccccc3B6c3cccc6c7cccc(c7n-5c36)O4)c3cccc-2c31,41
MR_Gen_592,O=S1(=O)c2ccccc2N2c3cc4ccccc4cc3B3c4ccccc4N4c5c(cc1c2c53)B1c2ccccc2-c2cc3occc3c4c21,50
MR_Gen_593,O=C1c2cc3ccccc3c3c2B2c4c(cc5c6c4-n4c7c2c1ccc7c1ccc2c(c14)B6c1c-5cccc1-2)N3c1ccc2ccccc2c1,50
MR_Gen_594,O=S1(=O)c2cccc3c2N2c4c(cccc4B4c5c2c1cc1c5-n2c5c4cccc5c4ccc5c(c42)B1c1ccccc1-5)B3c1ccc2ccccc2c1,54
MR_Gen_595,c1ccc(B2c3cccc4c3N3c5c(cc6c7c5B4c4cccc5c8cccc(c8n-7c45)O6)B4c5ccccc5-c5cnc2c3c54)cc1,48
